Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,2,9238,2,1,0.484210526,1,38,19,10,11,0.322105263,2,1,1,2,1,2,0.018867925,1,1,7,7,7,0.671081678,1,1,7,7,7,0.646153846,1,0.209302326,0.0,0.124174373,0
1,18,6,9853,2,1,0.273684211,1,38,19,8,8,0.236842105,2,1,2,1,1,1,0.056603774,1,1,7,15,3,0.635761589,1,1,7,15,4,0.628205128,1,0.372093023,0.488888889,0.766182299,1
2,39,2,9119,2,3,0.263157895,1,37,37,5,8,0.289473684,1,1,1,1,1,1,0.283018868,1,1,6,7,1,0.0,1,1,6,6,1,0.0,1,0.593023256,1.0,0.311756935,1
1,17,2,9147,2,1,0.357894737,1,38,37,4,6,0.398947368,2,1,1,2,1,1,0.037735849,1,1,6,6,4,0.618101545,1,1,6,11,5,0.581538462,1,0.209302326,0.0,0.124174373,1
2,39,2,9853,2,12,0.401052632,1,37,37,8,9,0.084210526,1,1,1,2,1,1,0.452830189,1,1,7,1,1,0.0,1,1,7,1,1,0.0,1,1.0,0.244444444,0.414795244,1
1,7,2,9130,2,2,0.401052632,6,42,1,5,10,0.052631579,1,1,1,2,2,1,0.339622642,2,1,8,9,1,0.0,2,1,7,10,1,0.0,1,0.151162791,0.488888889,1.0,1
1,17,2,9070,2,1,0.463157895,1,1,37,5,10,0.382105263,2,1,1,2,1,1,0.037735849,1,1,7,11,5,0.635761589,2,1,7,7,7,0.673076923,1,0.0,0.755555556,0.578599736,0
1,18,2,9773,2,1,0.315789474,1,19,37,10,6,0.286315789,1,1,1,1,1,1,0.018867925,1,1,7,8,6,0.667549669,1,1,7,7,6,0.635384615,1,0.406976744,0.311111111,0.80317041,0
2,7,2,9254,2,2,0.052631579,1,37,37,10,10,0.052631579,1,1,1,1,1,1,0.377358491,1,1,6,6,1,0.0,1,1,6,11,1,0.0,1,0.372093023,0.488888889,0.766182299,1
5,39,2,9500,2,1,0.157894737,1,38,38,10,10,0.157894737,1,1,1,1,1,1,0.377358491,1,1,9,9,1,0.0,2,1,9,9,1,0.0,2,0.593023256,1.0,0.311756935,1
1,43,2,9147,2,1,0.294736842,1,37,37,10,10,0.117894737,1,1,1,2,1,1,0.603773585,1,10,14,23,11,0.550993377,1,5,10,19,7,0.574358975,1,0.593023256,1.0,0.311756935,0
1,7,2,9147,2,40,0.157894737,1,37,37,10,10,0.157894737,1,1,1,2,1,1,0.660377358,1,12,16,27,15,0.554525386,1,10,13,17,13,0.58816568,1,0.73255814,0.111111111,0.640686922,0
1,1,3,9085,2,1,0.368421053,1,1,38,6,6,0.287368421,2,1,1,2,1,1,0.018867925,1,1,6,11,6,0.759381898,3,1,6,9,6,0.7,2,0.209302326,0.0,0.124174373,0
1,1,3,9500,2,1,0.021052632,1,1,19,3,8,0.032631579,2,1,1,2,1,1,0.075471698,1,1,8,8,8,0.680037843,1,1,9,9,9,0.766298077,1,0.406976744,0.311111111,0.80317041,0
1,1,2,9119,2,1,0.368421053,1,37,19,10,6,0.475789474,2,1,1,2,2,1,0.056603774,1,1,6,6,1,0.0,1,1,6,1,1,0.0,1,0.209302326,0.0,0.124174373,1
1,17,2,9147,2,1,0.463157895,1,1,38,7,7,0.511578947,2,1,2,2,2,1,0.018867925,1,1,6,10,1,0.0,1,1,6,6,1,0.0,1,0.0,0.755555556,0.578599736,0
1,16,2,171,2,1,0.578947368,1,37,37,10,10,0.416842105,2,1,1,2,2,1,0.037735849,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.0,0.755555556,0.578599736,1
1,1,4,9500,2,1,0.484210526,1,3,19,3,11,0.334736842,2,1,1,2,2,1,0.018867925,1,1,9,9,9,0.70192053,1,1,9,9,9,0.713394231,1,0.209302326,0.0,0.124174373,0
1,15,2,33,2,1,0.401052632,41,2,3,3,5,0.052631579,1,1,1,2,2,1,0.056603774,2,1,8,11,8,0.681173132,1,1,8,8,5,0.686538462,1,0.151162791,0.488888889,1.0,0
1,17,2,9130,2,1,0.442105263,1,38,19,6,8,0.368421053,2,1,1,2,1,1,0.075471698,1,1,7,13,6,0.720529801,1,1,7,11,5,0.767307692,1,0.558139535,0.288888889,0.772787318,0
1,1,5,9147,2,1,0.221052632,1,1,1,4,5,0.195789474,2,1,1,2,1,2,0.094339623,1,1,6,7,4,0.741721854,1,1,6,9,6,0.667692308,1,0.406976744,0.311111111,0.80317041,0
1,44,2,9130,2,39,0.473684211,1,19,19,6,6,0.473684211,2,1,2,1,1,1,0.056603774,1,2,7,12,4,0.635761589,1,1,7,12,3,0.592307692,1,0.558139535,0.288888889,0.772787318,0
1,17,5,9085,2,1,0.115789474,1,37,1,4,10,0.115789474,1,1,1,2,1,1,0.056603774,1,1,7,10,7,0.697571744,1,1,7,9,5,0.753846154,1,0.73255814,0.111111111,0.640686922,0
1,17,7,9238,2,1,0.421052632,1,1,19,8,8,0.332631579,2,1,1,2,1,2,0.037735849,1,1,7,9,7,0.721854305,1,1,7,8,7,0.655128205,1,0.593023256,1.0,0.311756935,0
1,17,6,9500,2,1,0.515789474,1,19,38,10,6,0.375789474,2,1,1,2,1,2,0.018867925,1,1,8,9,8,0.786754967,1,1,9,10,9,0.840598291,1,0.73255814,0.111111111,0.640686922,0
1,1,3,9147,2,1,0.136842105,1,1,19,5,5,0.114736842,2,1,1,2,2,1,0.075471698,1,1,6,10,5,0.569536424,1,1,6,7,6,0.613846154,1,0.406976744,0.311111111,0.80317041,0
1,15,2,9556,2,1,0.442105263,26,19,1,10,5,0.442105263,1,1,2,2,1,1,0.037735849,2,1,8,12,1,0.0,5,1,8,12,3,0.628205128,1,0.151162791,0.488888889,1.0,0
1,43,2,9130,2,1,0.401052632,6,37,37,10,7,0.052631579,1,1,1,2,1,1,0.377358491,2,1,7,1,1,0.0,1,1,7,1,1,0.0,1,0.73255814,0.111111111,0.640686922,1
1,39,2,9003,2,19,0.401052632,1,37,37,10,11,0.263157895,1,1,2,1,2,1,0.396226415,1,1,7,9,1,0.0,1,1,7,11,1,0.0,1,1.0,0.244444444,0.414795244,1
5,39,2,9003,2,1,0.401052632,1,37,37,10,8,0.157894737,1,1,2,1,1,1,0.20754717,1,1,7,18,6,0.688741722,1,1,7,12,5,0.632692308,1,0.73255814,0.111111111,0.640686922,1
1,1,5,171,2,1,0.378947368,1,19,19,5,5,0.261052632,2,2,1,2,1,1,0.094339623,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,1.0,0.244444444,0.414795244,0
2,39,3,9670,2,19,0.401052632,1,37,37,10,10,0.427368421,1,1,1,2,1,1,0.547169811,1,1,7,11,6,0.60397351,1,1,7,10,5,0.740384615,1,0.558139535,0.288888889,0.772787318,1
1,1,4,9085,2,1,0.378947368,1,37,19,10,9,0.434736842,2,1,2,1,1,1,0.018867925,1,1,6,8,4,0.688741722,1,1,6,9,4,0.646153846,1,0.0,0.755555556,0.578599736,1
1,16,2,171,2,1,0.663157895,1,38,37,10,10,0.729473684,2,1,1,2,2,2,0.018867925,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.372093023,0.488888889,0.766182299,0
1,1,2,9773,2,1,0.536842105,1,37,37,10,8,0.570526316,2,1,1,2,2,2,0.075471698,1,1,7,7,7,0.715231788,1,1,7,7,7,0.762820513,1,0.593023256,1.0,0.311756935,0
1,16,3,9070,2,1,0.4,1,1,3,5,3,0.289473684,2,1,1,2,1,1,0.018867925,1,1,7,12,2,0.582781457,2,1,7,12,5,0.592307692,5,0.0,0.755555556,0.578599736,0
1,17,2,9853,2,1,0.252631579,1,37,38,10,10,0.315789474,2,1,1,2,1,2,0.075471698,1,1,7,10,6,0.635761589,1,1,7,9,6,0.603076923,1,0.372093023,0.488888889,0.766182299,1
1,1,2,9773,2,1,0.389473684,1,37,19,10,10,0.378947368,2,1,1,2,1,2,0.018867925,1,1,7,9,6,0.688741722,1,1,7,8,7,0.7,1,0.918604651,0.8,0.0,0
1,1,2,171,2,1,0.368421053,1,29,38,10,9,0.284210526,2,1,1,2,2,1,0.056603774,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.0,0.755555556,0.578599736,0
1,1,2,9147,2,1,0.389473684,1,38,37,8,8,0.382105263,2,1,1,2,1,1,0.018867925,1,1,6,9,5,0.635761589,1,1,6,9,5,0.659615385,1,0.209302326,0.0,0.124174373,0
1,17,3,9119,2,1,0.401052632,1,1,2,4,4,0.231578947,2,1,1,2,2,1,0.075471698,1,1,6,11,6,0.591611479,1,1,6,11,4,0.581538462,1,0.558139535,0.288888889,0.772787318,0
1,17,2,9254,2,1,0.252631579,1,37,37,6,5,0.242105263,2,1,1,2,2,1,0.037735849,1,1,7,14,3,0.556291391,1,1,7,12,2,0.646153846,1,0.372093023,0.488888889,0.766182299,1
1,44,2,9003,2,39,0.263157895,1,1,19,5,8,0.263157895,1,1,1,2,2,1,0.113207547,1,2,7,7,2,0.582781457,1,1,7,9,1,0.0,1,0.918604651,0.8,0.0,1
1,17,5,171,2,1,0.810526316,1,3,1,3,11,0.637894737,2,1,1,2,2,1,0.037735849,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.209302326,0.0,0.124174373,1
1,1,5,9147,2,1,0.263157895,1,19,38,6,6,0.292631579,2,1,1,2,2,1,0.018867925,1,1,6,7,5,0.609271523,1,1,6,13,3,0.556410256,1,0.372093023,0.488888889,0.766182299,0
1,1,4,171,2,1,0.357894737,1,38,37,10,4,0.34,2,1,2,1,2,2,0.037735849,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.209302326,0.0,0.124174373,1
1,17,2,9147,2,1,0.242105263,1,1,38,10,10,0.246315789,2,1,1,2,2,1,0.037735849,1,1,6,11,3,0.556291391,1,1,6,6,5,0.632692308,1,0.558139535,0.288888889,0.772787318,0
1,1,2,9670,2,1,0.336842105,1,1,37,5,10,0.348421053,1,1,1,2,2,1,0.037735849,1,1,6,9,5,0.662251656,1,1,6,7,5,0.592307692,1,0.0,0.755555556,0.578599736,0
1,1,3,9500,2,1,0.401052632,1,37,37,10,10,0.042105263,2,1,1,2,2,1,0.094339623,1,1,8,10,7,0.6799117,1,1,9,13,7,0.673076923,1,1.0,0.244444444,0.414795244,0
1,1,2,9773,2,1,0.726315789,1,19,1,10,10,0.696842105,1,1,1,2,2,2,0.018867925,1,1,7,8,7,0.824976348,1,1,7,8,7,0.869230769,1,0.73255814,0.111111111,0.640686922,0
1,17,2,9238,2,1,0.431578947,1,37,37,8,8,0.483157895,2,1,1,2,2,1,0.018867925,1,1,7,11,5,0.635761589,1,1,7,8,6,0.635384615,1,0.209302326,0.0,0.124174373,1
1,17,2,9773,2,1,0.231578947,1,38,38,10,10,0.169473684,1,1,2,2,2,1,0.037735849,1,1,7,7,5,0.59602649,1,1,7,7,4,0.61025641,1,1.0,0.244444444,0.414795244,1
1,1,5,171,2,1,0.378947368,1,1,1,1,4,0.577894737,2,1,1,2,2,1,0.018867925,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.406976744,0.311111111,0.80317041,0
1,17,7,9670,2,1,0.157894737,1,1,19,5,11,0.171578947,1,1,1,2,2,1,0.075471698,1,1,7,11,7,0.65089877,1,1,7,12,5,0.767307692,1,0.918604651,0.8,0.0,0
1,1,3,9254,2,1,0.315789474,1,1,19,5,2,0.278947368,2,1,1,2,2,1,0.018867925,1,1,7,13,6,0.582781457,1,1,7,12,4,0.556410256,1,0.209302326,0.0,0.124174373,0
1,44,2,9003,2,39,0.263157895,1,19,38,7,7,0.263157895,2,1,1,2,2,1,0.037735849,1,1,7,9,7,0.64333018,1,1,7,12,6,0.732307692,1,0.558139535,0.288888889,0.772787318,0
1,39,2,9003,2,19,0.401052632,1,1,19,10,9,0.263157895,1,1,2,1,2,1,0.188679245,1,1,7,12,3,0.609271523,1,1,7,8,1,0.0,1,0.151162791,0.488888889,1.0,1
1,53,2,9003,2,42,0.368421053,1,38,38,10,10,0.368421053,2,1,2,2,2,1,0.056603774,1,8,13,17,12,0.664659844,1,6,11,13,9,0.625961539,1,0.151162791,0.488888889,1.0,0
1,1,6,9254,2,1,0.063157895,1,3,19,4,10,0.041052632,2,1,1,2,2,1,0.056603774,1,1,7,11,5,0.688741722,1,1,7,7,7,0.7,1,0.558139535,0.288888889,0.772787318,0
1,1,7,9500,2,1,0.484210526,1,4,3,3,2,0.434736842,2,1,1,2,2,1,0.018867925,1,1,9,10,9,0.682781457,2,1,9,10,9,0.693942308,2,0.209302326,0.0,0.124174373,0
1,17,2,9773,2,1,0.347368421,1,38,19,10,11,0.317894737,2,1,1,2,2,1,0.018867925,1,1,7,7,7,0.671081678,1,1,7,8,6,0.732307692,1,0.558139535,0.288888889,0.772787318,0
1,1,3,9070,2,1,0.526315789,1,38,19,8,8,0.368421053,2,1,1,2,2,1,0.018867925,1,1,7,8,7,0.6799117,1,1,7,8,7,0.676923077,1,0.151162791,0.488888889,1.0,0
1,1,2,9147,2,1,0.684210526,1,1,38,5,8,0.489473684,2,1,1,2,2,1,0.018867925,1,1,6,11,4,0.565121413,2,1,6,12,3,0.673076923,1,0.209302326,0.0,0.124174373,1
1,16,6,9085,2,1,0.410526316,1,19,37,9,9,0.304210526,2,1,1,2,2,1,0.018867925,1,1,6,12,6,0.688741722,3,1,6,8,6,0.667692308,1,0.209302326,0.0,0.124174373,0
1,17,3,9500,2,1,0.315789474,1,19,19,6,6,0.205263158,2,1,1,2,1,1,0.018867925,1,1,8,12,7,0.634878587,1,1,9,13,9,0.661298077,1,1.0,0.244444444,0.414795244,0
2,39,2,9085,2,19,0.401052632,1,19,19,10,6,0.063157895,2,1,1,2,1,1,0.169811321,1,1,7,22,4,0.671081678,1,1,7,16,3,0.592307692,1,0.918604651,0.8,0.0,1
1,1,2,9085,2,1,0.273684211,1,37,38,7,10,0.273684211,1,1,1,2,1,1,0.037735849,1,1,6,10,5,0.728476821,2,1,6,9,5,0.780769231,1,0.0,0.755555556,0.578599736,0
1,1,3,9773,2,1,0.368421053,109,19,1,10,10,0.335789474,2,1,1,2,1,2,0.037735849,2,1,7,9,7,0.697571744,1,1,7,7,7,0.7,1,0.406976744,0.311111111,0.80317041,1
1,42,2,9670,2,1,0.368421053,1,1,1,10,11,0.224210526,2,1,1,2,1,2,0.056603774,1,4,8,11,7,0.6799117,1,3,9,9,6,0.635384615,1,0.593023256,1.0,0.311756935,0
1,18,2,9670,2,1,0.347368421,1,19,3,10,8,0.263157895,2,1,1,2,1,1,0.037735849,1,1,7,9,7,0.748344371,1,1,7,11,6,0.780769231,1,0.406976744,0.311111111,0.80317041,0
1,1,2,9085,2,1,0.326315789,1,38,37,10,10,0.301052632,2,1,1,2,1,1,0.075471698,1,1,6,11,4,0.618101545,1,1,6,6,6,0.7,1,0.372093023,0.488888889,0.766182299,0
2,39,2,9556,2,1,0.263157895,1,37,37,10,5,0.578947368,1,1,1,1,1,1,0.622641509,1,1,8,19,7,0.543046358,1,1,8,15,5,0.605769231,1,0.593023256,1.0,0.311756935,1
2,39,2,9556,2,1,0.052631579,1,37,37,10,10,0.263157895,1,1,1,2,1,1,0.566037736,1,2,8,17,7,0.663008514,1,1,8,16,5,0.632692308,1,0.593023256,1.0,0.311756935,1
1,42,2,9853,2,1,0.263157895,1,1,19,5,8,0.171578947,1,1,1,2,1,1,0.132075472,1,10,14,18,11,0.609271523,1,8,14,19,10,0.562393162,1,1.0,0.244444444,0.414795244,1
1,1,2,9085,2,1,0.336842105,1,37,2,10,5,0.296842105,2,1,1,2,1,2,0.018867925,1,1,7,8,7,0.832544938,1,1,7,18,6,0.688034188,1,0.558139535,0.288888889,0.772787318,0
1,1,2,9670,2,1,0.484210526,1,19,3,5,1,0.451578947,2,1,1,1,2,1,0.056603774,1,1,6,7,4,0.635761589,1,1,6,6,5,0.686538462,1,0.0,0.755555556,0.578599736,1
1,39,2,9119,2,1,0.263157895,1,37,38,10,9,0.052631579,1,1,2,2,2,1,0.132075472,1,1,6,12,1,0.0,1,1,6,6,1,0.0,1,1.0,0.244444444,0.414795244,1
2,39,2,9130,2,19,0.401052632,1,37,38,10,10,0.263157895,1,1,1,2,2,1,0.679245283,1,1,6,10,5,0.649006623,3,1,6,9,5,0.632692308,1,0.209302326,0.0,0.124174373,0
2,39,2,9773,2,19,0.401052632,1,19,19,10,5,0.378947368,1,1,2,1,2,1,0.471698113,1,1,5,6,1,0.0,1,1,5,5,1,0.0,1,0.73255814,0.111111111,0.640686922,1
1,17,2,9670,2,1,0.315789474,1,38,37,8,6,0.330526316,1,1,1,2,2,2,0.018867925,1,1,7,8,7,0.65089877,1,1,7,8,7,0.717948718,2,1.0,0.244444444,0.414795244,0
2,39,2,9130,2,1,0.368421053,1,1,19,7,7,0.621052632,2,1,1,2,2,1,0.377358491,1,2,6,13,4,0.635761589,3,2,6,9,5,0.7,2,0.372093023,0.488888889,0.766182299,0
1,1,2,9500,2,1,0.273684211,1,1,1,5,5,0.209473684,1,1,1,2,2,2,0.075471698,1,1,8,10,7,0.706906339,1,1,9,11,8,0.627307692,1,0.558139535,0.288888889,0.772787318,0
1,39,2,9670,2,9,0.401052632,1,37,37,6,4,0.157894737,1,1,2,2,2,1,0.169811321,1,1,6,6,1,0.0,1,1,6,6,1,0.0,1,0.209302326,0.0,0.124174373,1
1,1,2,9070,2,1,0.547368421,1,3,1,3,4,0.576842105,2,1,1,2,2,1,0.056603774,1,6,13,13,12,0.756170981,1,6,13,13,12,0.797902098,1,1.0,0.244444444,0.414795244,0
1,1,5,9500,2,1,0.347368421,1,1,37,5,4,0.241052632,2,1,1,2,1,2,0.037735849,1,1,8,10,8,0.643046358,1,1,9,10,9,0.695213675,1,0.558139535,0.288888889,0.772787318,0
1,1,3,9070,2,1,0.726315789,1,38,38,10,8,0.745263158,2,1,1,2,1,1,0.018867925,1,1,7,8,7,0.750551877,1,1,7,8,7,0.8,1,0.209302326,0.0,0.124174373,0
1,17,6,9500,2,1,0.442105263,1,1,1,5,5,0.343157895,2,1,1,2,1,1,0.018867925,1,1,8,8,8,0.716745506,1,1,9,10,9,0.789145299,1,0.558139535,0.288888889,0.772787318,0
1,17,5,9254,2,1,0.305263158,1,3,3,4,4,0.327368421,2,1,1,2,1,1,0.056603774,1,1,6,6,6,0.60397351,1,1,7,12,2,0.592307692,1,0.372093023,0.488888889,0.766182299,1
1,1,3,171,2,1,0.263157895,1,3,19,5,8,0.26,2,1,1,2,1,1,0.075471698,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.151162791,0.488888889,1.0,1
1,1,3,171,2,1,0.231578947,1,1,19,4,4,0.28,2,1,1,2,1,1,0.094339623,1,7,13,13,13,0.684326711,1,5,12,17,12,0.780769231,1,0.151162791,0.488888889,1.0,0
1,43,2,9500,2,1,0.473684211,1,1,38,5,8,0.052631579,1,1,1,2,1,2,0.018867925,1,1,8,9,8,0.722516556,1,1,9,9,9,0.774711539,1,0.73255814,0.111111111,0.640686922,0
1,1,6,9500,2,1,0.368421053,1,19,37,10,8,0.343157895,2,1,1,2,1,1,0.018867925,1,1,8,11,8,0.683443709,1,1,9,16,8,0.653846154,1,0.918604651,0.8,0.0,1
1,1,2,9500,2,1,0.452631579,1,1,38,5,10,0.394736842,2,1,1,2,1,2,0.037735849,1,1,9,9,8,0.760794702,1,1,9,9,8,0.773230769,1,0.372093023,0.488888889,0.766182299,0
1,1,2,9500,2,1,0.484210526,1,3,1,10,10,0.308421053,1,1,1,2,1,1,0.037735849,1,1,9,9,8,0.768968779,1,1,9,9,8,0.781538461,1,0.593023256,1.0,0.311756935,0
1,1,4,9500,2,1,0.494736842,1,1,1,5,8,0.378947368,2,1,1,2,1,1,0.018867925,1,1,9,9,8,0.778807947,1,1,9,9,8,0.791538462,1,0.372093023,0.488888889,0.766182299,0
1,1,4,9556,2,1,0.284210526,1,19,19,4,11,0.192631579,2,1,1,2,1,2,0.056603774,1,1,8,8,8,0.688741722,1,1,9,9,9,0.811057692,1,0.558139535,0.288888889,0.772787318,0
1,1,3,9853,2,1,0.378947368,1,1,1,3,10,0.283157895,2,1,1,2,1,1,0.056603774,1,1,7,7,7,0.715231788,1,1,7,7,1,0.0,1,0.593023256,1.0,0.311756935,1
1,1,3,9085,2,1,0.263157895,1,38,1,10,4,0.245263158,2,1,1,2,1,1,0.056603774,1,1,6,12,6,0.653421633,3,1,6,8,6,0.678461539,1,0.209302326,0.0,0.124174373,0
1,1,2,9147,2,1,0.378947368,1,3,19,2,5,0.250526316,1,1,1,2,1,1,0.037735849,1,1,6,7,6,0.709933775,1,1,6,7,6,0.7,1,1.0,0.244444444,0.414795244,0
1,1,3,9085,2,1,0.368421053,1,37,19,10,9,0.357894737,1,1,1,2,1,1,0.056603774,1,1,6,8,5,0.622516556,1,1,6,10,3,0.565384615,1,0.0,0.755555556,0.578599736,0
1,43,4,171,2,1,0.263157895,1,37,37,10,10,0.508421053,2,1,1,2,1,2,0.056603774,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.0,0.755555556,0.578599736,0
1,1,2,171,2,1,0.431578947,1,3,3,2,3,0.605263158,2,1,1,2,1,1,0.056603774,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.73255814,0.111111111,0.640686922,0
1,53,2,9085,2,42,0.684210526,1,1,19,5,7,0.638947368,2,1,1,2,1,1,0.188679245,1,8,13,18,12,0.78025286,1,5,10,11,8,0.761538461,1,0.151162791,0.488888889,1.0,0
1,1,3,9085,2,1,0.652631579,1,3,3,6,3,0.62,2,1,1,2,1,1,0.018867925,1,1,7,8,7,0.877956481,1,1,7,7,7,0.843589744,1,0.73255814,0.111111111,0.640686922,0
1,1,2,9500,2,1,0.578947368,1,19,1,5,5,0.450526316,1,1,1,2,1,1,0.018867925,1,1,8,11,8,0.802384106,1,1,9,9,9,0.847673077,1,0.918604651,0.8,0.0,0
1,17,2,9500,2,1,0.557894737,1,1,37,10,8,0.508421053,1,1,1,2,1,2,0.018867925,1,1,8,8,8,0.712204352,1,1,9,9,9,0.811730769,1,0.73255814,0.111111111,0.640686922,0
1,1,2,9085,2,1,0.263157895,1,37,37,10,2,0.296842105,1,1,1,2,1,1,0.056603774,1,1,6,9,6,0.750551877,3,1,6,7,5,0.632692308,3,0.209302326,0.0,0.124174373,0
1,1,2,9773,2,1,0.578947368,1,1,1,5,5,0.453684211,2,1,1,2,1,1,0.037735849,1,1,7,8,7,0.741721854,1,1,7,8,6,0.807692308,1,0.406976744,0.311111111,0.80317041,0
1,17,2,9238,2,1,0.663157895,1,1,1,6,7,0.478947368,1,1,1,2,1,2,0.056603774,1,1,7,10,7,0.600441501,1,1,7,7,7,0.664102564,1,0.372093023,0.488888889,0.766182299,0
1,1,5,9500,2,1,0.526315789,1,3,19,2,6,0.368421053,2,1,1,2,1,1,0.018867925,1,1,9,9,9,0.729072848,1,1,9,9,9,0.740990385,1,0.209302326,0.0,0.124174373,0
1,44,2,9070,2,39,0.052631579,1,1,38,5,7,0.103157895,1,1,2,1,1,1,0.094339623,1,3,8,10,6,0.614569536,1,6,10,10,6,0.538461539,1,0.558139535,0.288888889,0.772787318,1
1,1,2,9085,2,1,0.557894737,1,19,3,5,3,0.436842105,1,1,1,2,1,1,0.037735849,1,1,7,14,7,0.811003566,1,1,7,10,7,0.753846154,1,0.918604651,0.8,0.0,0
1,44,2,9130,2,39,0.368421053,1,3,1,5,2,0.368421053,2,1,1,1,1,1,0.075471698,1,2,7,13,6,0.703878903,1,1,7,11,5,0.646153846,1,1.0,0.244444444,0.414795244,1
1,39,2,9500,2,40,0.368421053,1,1,1,5,5,1.0,2,1,1,2,1,1,0.188679245,1,2,8,8,8,0.781835383,1,2,9,10,9,0.758034188,1,1.0,0.244444444,0.414795244,0
1,17,5,9500,2,1,0.431578947,1,1,1,5,10,0.352631579,2,1,1,2,1,1,0.018867925,1,1,8,8,7,0.676379691,1,1,8,8,7,0.687435898,1,0.0,0.755555556,0.578599736,0
1,17,4,9254,2,1,0.284210526,1,1,1,5,5,0.332631579,1,1,1,1,1,1,0.018867925,1,1,6,6,6,0.550993377,1,1,7,14,1,0.0,1,0.372093023,0.488888889,0.766182299,1
1,17,2,9556,2,1,0.473684211,1,3,3,2,8,0.385263158,2,1,1,2,2,1,0.037735849,1,1,8,1,1,0.0,1,1,8,1,1,0.0,1,0.406976744,0.311111111,0.80317041,1
1,17,2,9085,2,1,0.368421053,1,37,36,5,91,0.343157895,1,1,1,2,2,1,0.113207547,1,1,6,7,5,0.754966887,1,1,6,7,6,0.721538462,1,0.0,0.755555556,0.578599736,0
1,39,2,9500,2,1,0.401052632,1,1,37,10,10,0.052631579,1,1,1,2,2,1,0.20754717,1,1,8,12,4,0.631346579,2,1,8,18,1,0.0,1,1.0,0.244444444,0.414795244,1
1,1,2,9119,2,1,0.347368421,1,38,38,10,8,0.310526316,2,1,1,2,2,1,0.037735849,1,1,6,11,4,0.565121413,1,1,6,10,3,0.753846154,3,0.0,0.755555556,0.578599736,0
1,1,2,9773,2,1,0.231578947,1,1,19,5,5,0.150526316,1,1,1,2,2,1,0.037735849,1,1,7,12,5,0.649006623,1,1,7,11,4,0.682051282,1,0.0,0.755555556,0.578599736,0
1,1,3,9670,2,1,0.305263158,1,19,1,10,5,0.238947368,2,1,2,2,2,1,0.056603774,1,1,6,6,5,0.635761589,1,1,6,7,6,0.624615385,1,0.209302326,0.0,0.124174373,1
1,1,2,9670,2,1,0.305263158,1,2,2,4,4,0.312631579,2,1,1,2,2,1,0.075471698,1,1,6,8,4,0.582781457,1,1,6,6,5,0.686538462,1,0.0,0.755555556,0.578599736,1
1,17,4,9070,2,1,0.347368421,1,37,37,6,6,0.310526316,2,1,1,2,2,1,0.018867925,1,1,7,7,7,0.750551877,1,1,7,9,6,0.7,1,0.372093023,0.488888889,0.766182299,0
1,1,6,9070,2,1,0.315789474,1,3,3,3,3,0.482105263,2,1,1,2,2,1,0.094339623,1,1,7,7,7,0.777041943,1,1,7,7,7,0.807692308,1,0.209302326,0.0,0.124174373,0
1,17,4,9085,2,1,0.273684211,1,38,1,10,10,0.177894737,2,1,1,2,2,1,0.075471698,1,1,6,12,1,0.0,1,1,6,11,6,0.661538462,2,0.372093023,0.488888889,0.766182299,0
1,7,2,9556,2,3,0.473684211,1,3,3,3,3,0.473684211,1,1,2,1,2,1,0.396226415,1,1,8,9,4,0.671081678,1,1,6,6,1,0.0,1,0.73255814,0.111111111,0.640686922,1
1,1,2,171,2,1,0.305263158,1,19,1,10,10,0.275789474,2,1,1,2,2,1,0.056603774,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.372093023,0.488888889,0.766182299,0
1,43,5,171,2,1,0.431578947,1,37,37,10,10,0.303157895,2,1,1,2,2,1,0.037735849,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.0,0.755555556,0.578599736,1
1,7,2,9119,2,1,0.482105263,1,34,34,1,1,0.410526316,1,1,1,2,2,1,0.132075472,1,1,6,1,1,0.0,1,1,6,1,1,0.0,1,0.0,0.755555556,0.578599736,1
